Row.names,Time stamp,Sex,Age,Breed,Number,Accommodation,Area,Ext,Obs,Shy,Calm,Afraid,Clever,Vigilant,Persevering,Affectionate,Friendly,Lonely,Brutal,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBird,PredMamm,More
368,2021-03-14 10:26:57 UTC,M,2a10,NR,2,MI,PU,3,2,4,3,4,4,5,4,4,2,3,2,3,3,3,3,3,3,3,4,"Very good hunter. He is fearful of strangers but not with us. On the other hand, he changes quickly. Davis is the one who decides when to pet him or not."
369,2021-03-14 10:34:40 UTC,F,2a10,EUR,2,MI,PU,2,2,2,4,5,5,5,5,4,2,4,1,4,5,4,3,3,3,3,4,Follows us like a little dog
37,2021-02-17 23:30:48 UTC,F,Less than 1,EUR,More than 5,AAB,R,0,3,1,4,1,5,5,5,5,3,2,1,5,1,1,2,1,NSP,0,0,
370,2021-03-14 12:02:24 UTC,M,2a10,EUR,2,ML,R,3,2,4,3,3,4,4,4,3,1,2,3,3,2,4,2,3,3,3,4,
371,2021-03-14 12:27:08 UTC,F,1a2,TUV,4,ML,U,2,2,4,4,1,1,1,5,5,1,3,1,4,3,4,3,1,3,3,2,
372,2021-03-14 13:07:21 UTC,F,2a10,NR,1,ML,PU,4,1,2,4,1,5,5,4,2,2,4,1,1,2,2,4,2,3,3,2,
373,2021-03-14 17:03:35 UTC,M,2a10,NR,2,ML,PU,2,2,4,2,2,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,Survey for Tigger
374,2021-03-14 18:49:18 UTC,F,2a10,NR,1,MI,R,2,1,1,4,2,3,4,4,5,5,2,1,1,2,2,4,3,3,3,3,
375,2021-03-14 20:05:44 UTC,M,2a10,EUR,1,MI,PU,2,2,5,4,4,3,4,5,5,1,1,1,1,2,1,1,2,3,3,4,"Very sweet and affectionate, but in my opinion abnormally fearful (noises, ...)"
376,2021-03-16 15:03:26 UTC,F,2a10,EUR,1,MI,PU,2,3,5,4,5,4,5,4,5,2,1,1,1,2,3,4,2,3,3,2,
377,2021-03-16 20:26:58 UTC,M,2a10,NR,1,ML,R,1,2,2,4,4,5,4,4,5,4,4,1,1,3,3,2,2,3,3,1,
378,2021-03-17 22:45:55 UTC,M,1a2,EUR,2,MI,PU,3,2,4,3,3,4,4,4,5,4,2,1,2,1,3,3,3,3,3,4,
379,2021-03-17 22:47:47 UTC,F,1a2,EUR,2,MI,PU,2,2,5,4,4,5,5,5,5,3,4,4,4,4,4,3,3,3,3,4,
38,2021-02-18 01:52:27 UTC,M,1a2,MCO,2,ASB,U,0,2,1,4,1,5,5,5,5,3,5,1,2,1,3,5,3,NSP,0,0,watch everything I do
380,2021-02-09 16:50:27 UTC,M,2a10,NR,4,MI,R,2,3,1,4,1,5,3,5,5,4,4,2,4,1,3,5,2,3,3,3,
381,2021-02-10 16:41:23 UTC,F,2a10,NSP,1,MI,R,3,1,5,4,5,5,5,4,1,2,5,3,3,5,4,2,3,3,3,3,
382,2021-02-10 18:57:25 UTC,F,2a10,EUR,3,ML,R,3,1,4,5,2,5,5,5,5,5,3,1,5,4,1,2,2,3,3,4,
383,2021-02-12 10:43:11 UTC,F,Less than 1,NR,2,MI,R,3,2,4,3,2,5,4,4,4,2,2,3,4,2,3,3,2,3,2,2,
384,2021-02-12 13:55:49 UTC,M,Less than 1,EUR,3,MI,R,1,2,3,2,3,4,3,4,5,4,1,1,2,1,3,4,3,3,2,3,
385,2021-02-13 08:25:10 UTC,F,2a10,NR,2,MI,R,2,2,4,5,2,4,5,5,5,4,2,2,2,2,2,4,2,3,2,4,Often climbs trees
386,2021-02-13 12:45:51 UTC,F,2a10,EUR,5,ML,U,3,2,5,4,2,4,4,5,5,1,3,1,1,1,1,5,3,3,2,2,
387,2021-02-13 13:07:56 UTC,F,2a10,ORI,2,MI,PU,3,2,3,2,2,5,5,5,5,2,4,1,5,4,2,4,2,3,2,2,"Cat dog. She follows me everywhere, garden, bed, sofa veranda...."
388,2021-02-13 14:40:10 UTC,M,More than 10,EUR,1,MI,R,2,2,5,5,5,4,4,4,5,2,4,1,1,1,2,4,4,3,2,3,
389,2021-02-13 15:03:44 UTC,M,More than 10,NR,2,ML,R,3,2,3,4,2,4,4,4,3,3,3,3,4,4,3,3,2,3,2,2,"Cat adopted at the age of 8, do not know his background"
39,2021-02-18 05:53:53 UTC,M,Less than 1,BEN,1,ASB,U,0,3,1,1,2,5,4,5,4,4,2,2,4,2,4,3,3,NSP,0,0,
390,2021-02-14 10:19:44 UTC,M,2a10,EUR,1,ML,U,3,2,4,4,1,4,4,2,5,3,2,4,3,4,2,5,4,3,2,4,He is wary of strangers but is calculating enough to become sociable with humans and animals (even dogs) when he knows he can get food.
391,2021-02-15 18:33:50 UTC,M,2a10,ORI,1,MI,U,2,2,1,2,2,5,4,4,3,5,3,3,5,5,4,3,4,3,2,2,
392,2021-02-15 20:48:15 UTC,M,2a10,SBI,3,ML,PU,3,2,1,2,1,5,2,5,3,5,3,5,5,4,5,2,1,3,2,3,
393,2021-02-16 21:38:37 UTC,M,2a10,EUR,1,MI,R,3,2,1,3,4,5,5,5,5,3,3,4,4,3,5,2,5,3,2,4,My cat goes out every evening at the same time in summer and winter and comes back in the morning to eat and sleep. I don't know how far he will wander.
394,2021-02-17 21:55:13 UTC,M,1a2,SBI,1,MI,R,2,2,4,2,3,4,4,4,4,2,4,4,4,3,4,1,4,3,2,1,
395,2021-02-18 09:25:48 UTC,F,2a10,EUR,2,MI,R,2,3,5,4,4,4,5,4,5,3,2,1,3,2,1,3,5,3,2,3,
396,2021-02-18 10:10:27 UTC,M,2a10,MCO,3,MI,R,3,3,1,3,2,5,5,5,3,2,3,3,3,1,2,3,2,3,2,4,
397,2021-02-18 11:54:04 UTC,F,2a10,NR,1,MI,R,3,2,1,5,1,5,5,5,4,5,4,4,3,1,5,5,3,3,2,3,
398,2021-02-18 17:53:27 UTC,M,2a10,MCO,3,ML,PU,2,3,3,5,1,5,5,5,4,3,4,1,5,3,2,4,2,3,2,3,
399,2021-02-18 19:01:22 UTC,F,2a10,SBI,1,MI,R,2,2,3,4,2,4,4,5,5,4,1,2,3,2,1,2,2,3,2,2,
4,2021-03-13 14:55:49 UTC,F,2a10,RAG,2,ASB,U,0,2,1,4,2,5,3,2,3,4,3,1,2,2,4,2,3,NSP,1,0,
40,2021-02-18 06:28:35 UTC,M,More than 10,PER,2,AAB,PU,0,2,1,5,2,5,5,5,5,5,1,5,5,1,1,5,1,NSP,0,0,
400,2021-02-18 21:38:10 UTC,M,2a10,EUR,3,MI,R,3,2,1,4,1,4,4,4,4,4,4,1,3,1,1,1,1,3,2,4,
401,2021-02-19 19:56:24 UTC,M,More than 10,NR,1,MI,R,3,2,2,4,3,3,4,3,5,5,3,1,4,3,2,4,4,3,2,1,
402,2021-03-06 15:05:51 UTC,M,2a10,EUR,3,ML,R,3,2,1,2,1,1,2,2,1,4,2,1,2,2,2,3,1,3,2,3,
403,2021-03-06 16:06:10 UTC,F,1a2,Other,1,MI,R,2,2,4,2,1,5,3,4,2,1,4,1,5,3,2,4,4,3,2,4,My cat is a British Long Air
404,2021-03-06 17:25:21 UTC,M,Less than 1,EUR,3,MI,U,3,3,4,3,3,4,5,5,5,4,2,1,3,3,3,4,4,3,2,0,
405,2021-03-06 18:11:08 UTC,F,2a10,Other,3,MI,R,3,2,5,5,5,5,5,5,3,5,5,3,5,5,5,1,1,3,2,2,
406,2021-03-06 18:12:15 UTC,M,2a10,EUR,2,ML,PU,3,2,1,4,1,4,4,4,4,4,1,1,2,3,3,3,3,3,2,3,
407,2021-03-06 18:13:43 UTC,F,1a2,BEN,1,ML,U,2,3,5,2,1,5,5,5,5,4,1,2,1,1,1,4,1,3,2,3,"When she brings me a field mouse, she brings it back alive."
408,2021-03-06 18:22:15 UTC,M,2a10,EUR,2,MI,PU,4,1,3,2,4,4,5,5,4,2,5,2,4,4,4,3,3,3,2,3,
409,2021-03-06 18:29:08 UTC,M,2a10,EUR,5,MI,R,3,2,2,5,1,4,4,4,1,1,5,5,5,5,5,5,1,3,2,4,
41,2021-02-18 06:43:52 UTC,F,2a10,BEN,1,ASB,U,0,2,2,4,3,5,4,4,5,2,3,3,3,3,3,5,4,NSP,0,0,
410,2021-03-06 18:31:44 UTC,F,Less than 1,EUR,1,MI,R,2,2,5,4,3,3,4,3,4,1,2,1,1,1,4,2,1,3,2,3,
411,2021-03-06 18:58:47 UTC,M,2a10,EUR,2,MI,R,2,2,3,3,2,5,3,5,5,4,2,2,3,2,2,3,3,3,2,2,
412,2021-03-06 19:16:45 UTC,M,2a10,NR,1,ML,PU,3,2,4,4,4,4,5,4,3,4,4,2,2,2,2,2,2,3,2,4,
413,2021-03-06 19:25:36 UTC,F,1a2,MCO,2,AAB,PU,2,1,1,2,4,5,5,5,5,5,2,1,1,1,1,4,4,3,2,1,
414,2021-03-06 19:26:48 UTC,F,2a10,EUR,2,AAB,PU,3,1,5,2,4,5,5,5,3,1,4,4,4,4,4,4,4,3,2,1,
415,2021-03-06 19:43:12 UTC,F,Less than 1,EUR,1,MI,R,3,3,4,4,2,5,4,4,5,4,4,1,4,3,2,4,4,3,2,4,
416,2021-03-06 19:48:38 UTC,M,More than 10,EUR,3,MI,R,3,1,2,5,1,5,5,4,4,3,4,4,4,3,3,3,3,3,2,3,
417,2021-03-06 19:54:13 UTC,M,2a10,EUR,2,MI,R,3,2,5,2,2,2,2,2,4,2,5,1,4,3,2,4,1,3,2,2,
418,2021-03-06 19:59:59 UTC,M,2a10,EUR,1,AAB,R,3,2,2,4,2,5,4,4,5,4,4,2,2,2,2,3,2,3,2,2,
419,2021-03-06 20:01:46 UTC,F,1a2,EUR,2,ML,PU,3,1,3,3,3,3,3,3,3,2,2,2,3,2,2,2,3,3,2,1,
42,2021-02-18 07:01:04 UTC,F,1a2,MCO,1,ML,PU,0,3,2,4,2,5,5,5,5,5,1,1,2,1,2,4,1,NSP,0,0,
420,2021-03-06 20:21:40 UTC,M,1a2,CHA,1,MI,PU,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,3,2,3,
421,2021-03-06 20:51:31 UTC,F,2a10,EUR,2,AAB,PU,3,1,5,4,4,5,5,5,2,1,4,5,4,2,4,4,4,3,2,2,
422,2021-03-06 21:11:08 UTC,F,Less than 1,SBI,4,MI,PU,2,3,1,3,1,3,3,3,4,3,1,1,1,1,2,3,1,3,2,2,
423,2021-03-06 21:16:15 UTC,F,2a10,NR,1,MI,PU,3,2,3,2,2,4,5,5,4,3,4,4,4,4,4,2,2,3,2,2,
424,2021-03-06 21:59:18 UTC,F,2a10,EUR,2,MI,R,3,2,2,3,1,5,5,5,5,2,2,1,2,3,2,2,2,3,2,4,
425,2021-03-06 22:52:56 UTC,M,2a10,EUR,4,MI,R,2,1,5,4,1,5,5,5,3,3,5,1,1,1,3,3,5,3,2,4,"Great hunter of mice, rats, etc. Loves to stay on the roof of the pony cottage."
426,2021-03-06 23:33:26 UTC,F,2a10,NR,2,ML,R,1,2,4,4,4,4,4,2,2,3,4,2,4,4,2,4,4,3,2,2,"She knows how to make herself understood, she growls and moans when she is upset or does not want to be petted."
427,2021-03-07 00:17:54 UTC,F,2a10,EUR,4,ML,PU,2,2,4,4,4,5,4,4,5,4,4,3,3,3,4,4,4,3,2,4,
428,2021-03-07 00:29:58 UTC,F,2a10,EUR,1,MI,R,3,2,2,5,1,5,5,5,5,5,4,1,1,1,1,3,1,3,2,3,
429,2021-03-07 00:36:00 UTC,F,2a10,EUR,1,MI,R,3,2,4,4,1,5,5,5,5,5,4,1,5,3,1,3,1,3,2,3,
43,2021-02-18 09:39:07 UTC,F,2a10,MCO,3,ML,U,0,3,1,4,3,5,5,5,5,2,3,1,4,4,3,4,3,NSP,0,0,Cat who doesn't go out but often plays with her stuffed mouse
430,2021-03-07 01:51:50 UTC,F,2a10,EUR,2,MI,PU,2,2,4,4,4,4,3,3,4,2,3,2,2,4,4,3,4,3,2,2,
431,2021-03-07 08:05:58 UTC,F,2a10,EUR,2,MI,R,3,2,4,3,4,4,4,4,4,2,2,2,2,2,2,2,4,3,2,2,
432,2021-03-07 08:10:18 UTC,M,More than 10,EUR,More than 5,MI,R,2,1,1,2,3,1,1,1,5,5,1,1,5,5,5,1,3,3,2,1,
433,2021-03-07 09:16:46 UTC,M,2a10,EUR,1,MI,R,4,1,2,4,3,4,4,3,4,4,3,3,2,2,2,4,4,3,2,4,
434,2021-03-07 09:44:24 UTC,F,1a2,EUR,2,ML,R,2,3,4,4,2,5,4,3,4,2,4,4,3,4,4,4,1,3,2,4,
435,2021-03-07 10:38:34 UTC,M,1a2,EUR,1,MI,R,2,1,5,2,5,5,5,5,1,2,3,5,5,1,5,5,3,3,2,1,"Attacks my calf from behind very often, only me, not my husband or my son.
 He bites me very hard all of a sudden especially when I bring him in from the outside"
436,2021-03-07 11:02:03 UTC,F,2a10,NR,1,MI,R,2,2,1,4,4,5,5,5,5,5,2,1,1,3,4,4,3,3,2,1,
437,2021-03-07 14:02:38 UTC,M,More than 10,EUR,2,ML,PU,3,2,1,5,1,4,4,4,5,4,1,1,2,3,2,2,2,3,2,1,
438,2021-03-07 14:10:15 UTC,M,1a2,MCO,1,ML,R,3,2,1,4,4,4,3,3,5,2,4,4,4,4,4,2,4,3,2,3,
439,2021-03-07 14:34:05 UTC,M,2a10,EUR,2,MI,R,3,2,2,2,3,5,5,4,4,2,2,1,4,3,2,2,2,3,2,2,Cat from the spa adopted at 4 months
44,2021-02-18 09:42:59 UTC,M,1a2,BEN,1,ML,PU,0,2,5,1,4,4,1,3,4,5,1,1,1,1,4,4,4,NSP,0,1,
440,2021-03-07 14:36:04 UTC,M,Less than 1,EUR,2,MI,R,3,2,4,5,2,5,4,4,4,4,4,1,2,2,3,4,2,3,2,4,
441,2021-03-07 15:56:22 UTC,F,More than 10,NSP,1,ML,R,3,1,4,5,4,5,4,3,4,4,3,1,2,3,3,3,2,3,2,3,
442,2021-03-07 17:41:25 UTC,M,2a10,EUR,3,AAB,PU,4,1,1,1,1,4,4,5,1,1,2,1,5,5,5,5,1,3,2,2,
443,2021-03-07 18:14:07 UTC,M,Less than 1,MCO,2,ML,PU,1,3,1,1,2,5,3,5,3,5,3,5,4,1,5,5,5,3,2,2,
444,2021-03-07 20:15:04 UTC,F,2a10,BEN,1,MI,PU,2,2,3,4,2,5,5,5,5,2,2,1,3,3,3,4,3,3,2,4,
445,2021-03-07 20:23:38 UTC,F,2a10,TUV,1,ML,PU,3,1,4,4,1,3,4,4,3,3,4,2,4,4,4,1,1,3,2,1,
446,2021-03-07 21:24:50 UTC,M,2a10,EUR,1,MI,R,2,2,5,4,3,5,5,4,5,2,2,1,2,3,3,4,3,3,2,1,"My kitty is very fearful... I helped him adopt from the SPA and he must have suffered mistreatment when he was little... I think that because of that, he doesn't go at all towards people outside his home... But he is very cuddly and stuck to me...
 Thank you for doing this study to better understand the behavior of these nice felines!! They have so much love to give!!"
447,2021-03-07 22:01:28 UTC,F,More than 10,EUR,3,ML,U,3,2,4,2,4,4,4,2,5,3,2,3,2,1,5,4,1,3,2,2,He catches a lot of lizards
448,2021-03-07 23:07:21 UTC,M,More than 10,EUR,2,MI,R,3,2,3,5,2,4,3,4,5,5,2,1,2,2,1,5,3,3,2,4,
449,2021-03-07 23:24:37 UTC,M,2a10,EUR,4,ML,PU,3,3,1,4,1,4,5,5,5,5,1,4,5,3,4,3,3,3,2,3,
45,2021-02-18 10:04:56 UTC,M,2a10,BEN,1,ASB,U,0,2,1,4,3,5,5,5,5,5,3,1,3,2,2,5,3,NSP,0,0,
450,2021-03-07 23:26:56 UTC,F,1a2,EUR,4,ML,PU,3,3,4,1,2,4,5,5,4,2,1,1,1,3,2,2,1,3,2,2,
451,2021-03-08 08:51:57 UTC,M,2a10,NR,2,ML,U,2,2,4,2,4,4,5,3,4,2,4,1,2,2,2,4,4,3,2,1,
452,2021-03-08 19:23:22 UTC,M,More than 10,NR,2,ML,R,2,2,2,4,2,4,3,3,5,4,2,2,5,4,4,4,3,3,2,4,
453,2021-03-08 19:27:01 UTC,M,2a10,NSP,2,ML,R,3,1,4,4,3,4,4,3,3,4,4,2,2,3,3,4,3,3,2,4,
454,2021-03-08 19:33:56 UTC,M,2a10,EUR,4,MI,U,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,3,2,3,
455,2021-03-08 23:35:39 UTC,F,2a10,MCO,2,MI,PU,2,2,3,4,4,5,5,5,4,2,4,2,3,2,4,4,4,3,2,2,
456,2021-03-10 13:34:28 UTC,F,2a10,EUR,More than 5,ML,PU,3,2,1,2,1,5,4,5,5,4,4,3,5,3,3,4,3,3,2,3,
457,2021-03-13 13:12:28 UTC,F,More than 10,EUR,3,MI,PU,3,3,2,3,1,3,3,3,3,3,3,1,1,1,2,1,1,3,2,1,Very affectionate
458,2021-03-13 13:14:34 UTC,F,2a10,EUR,2,MI,R,2,3,2,3,4,4,4,3,3,2,3,2,1,2,2,3,3,3,2,4,
459,2021-03-13 13:19:22 UTC,M,Less than 1,NR,2,ML,R,1,2,3,3,2,4,3,3,4,1,4,2,1,1,4,2,4,3,2,3,
46,2021-02-18 11:22:11 UTC,F,1a2,SBI,More than 5,MI,PU,0,2,3,4,1,4,4,4,2,2,2,1,2,2,2,4,3,NSP,0,0,
460,2021-03-13 13:19:36 UTC,F,2a10,EUR,2,MI,R,2,3,4,3,4,5,5,2,5,2,4,1,3,5,2,3,2,3,2,3,
461,2021-03-13 13:20:41 UTC,F,2a10,EUR,3,ML,R,1,3,4,4,1,5,5,3,5,3,4,4,5,5,3,5,3,3,2,2,
462,2021-03-13 13:22:31 UTC,M,2a10,EUR,2,ML,R,3,3,4,4,4,4,4,4,5,3,1,1,2,1,4,4,4,3,2,3,
463,2021-03-13 13:22:39 UTC,F,2a10,EUR,1,ML,U,3,2,1,4,1,5,5,5,5,4,3,1,4,1,1,1,2,3,2,4,
464,2021-03-13 13:23:56 UTC,F,2a10,EUR,3,MI,R,2,1,2,2,3,2,2,2,1,1,2,1,2,1,1,1,1,3,2,3,
465,2021-03-13 13:27:53 UTC,F,2a10,NR,More than 5,ML,U,2,3,1,4,1,4,4,4,4,3,1,1,1,1,1,1,1,3,2,1,
466,2021-03-13 13:29:59 UTC,F,2a10,NR,2,ML,PU,2,3,4,4,3,5,5,5,5,2,1,1,1,1,1,2,2,3,2,2,
467,2021-03-13 13:32:06 UTC,F,1a2,NSP,1,ML,PU,2,1,4,4,3,5,5,5,2,1,5,4,3,3,3,4,2,3,2,2,
468,2021-03-13 13:37:08 UTC,F,2a10,EUR,2,MI,R,2,2,1,4,2,5,5,5,5,4,3,1,5,3,1,5,1,3,2,3,
469,2021-03-13 13:42:40 UTC,F,2a10,EUR,1,MI,PU,1,3,4,4,5,5,5,5,5,4,5,1,2,3,4,4,2,3,2,2,
47,2021-02-18 12:26:38 UTC,M,2a10,SBI,2,ASB,PU,0,2,1,2,1,5,5,5,5,5,3,4,4,3,3,2,4,NSP,0,0,
470,2021-03-13 13:43:22 UTC,M,More than 10,NR,4,MI,R,4,3,3,3,3,3,3,3,5,3,1,3,1,4,4,4,3,3,2,0,
471,2021-03-13 13:51:30 UTC,F,1a2,EUR,3,MI,PU,2,3,1,2,2,5,5,5,5,4,1,1,2,1,2,1,2,3,2,2,Catching lizards every day and even several times a day
472,2021-03-13 13:57:55 UTC,F,2a10,NSP,2,ML,R,3,2,1,4,1,4,4,4,4,4,1,1,4,3,3,1,3,3,2,3,
473,2021-03-13 14:04:55 UTC,F,2a10,EUR,1,ML,R,3,2,4,3,4,5,5,4,5,3,4,2,2,2,3,4,4,3,2,1,
474,2021-03-13 14:10:57 UTC,F,Less than 1,NR,2,MI,R,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,4,
475,2021-03-13 14:11:51 UTC,M,Less than 1,EUR,2,ML,PU,2,3,2,1,4,5,4,4,5,3,1,1,2,1,3,3,5,3,2,1,
476,2021-03-13 14:17:35 UTC,M,2a10,NR,3,MI,R,2,3,3,5,1,4,4,4,5,4,4,3,5,2,3,4,4,3,2,2,Renal failure and hypertension
477,2021-03-13 14:30:02 UTC,M,1a2,EUR,2,MI,R,3,2,5,2,5,4,5,3,3,1,4,3,2,4,4,3,4,3,2,2,
478,2021-03-13 14:36:05 UTC,F,2a10,EUR,4,MI,R,2,2,3,4,1,4,4,4,3,2,4,1,4,4,1,4,4,3,2,4,
479,2021-03-13 14:57:49 UTC,M,1a2,EUR,2,MI,R,0,3,1,3,2,4,3,3,4,3,1,1,1,1,1,4,4,3,2,2,
48,2021-02-18 13:19:14 UTC,F,2a10,SBI,1,ASB,U,0,2,4,4,5,5,2,2,5,4,2,1,1,3,5,1,5,NSP,0,0,
480,2021-03-13 15:42:33 UTC,F,2a10,MCO,3,MI,R,2,3,1,5,5,5,5,5,5,2,1,1,4,5,1,1,5,3,2,2,"enclosed property with fence and anti-escape collar, the cat only hunts on 980m2"
481,2021-03-13 15:52:12 UTC,M,2a10,EUR,4,MI,R,3,2,4,2,1,5,5,4,5,4,2,3,3,1,2,3,4,3,2,3,Give the paw
482,2021-03-13 16:20:19 UTC,F,1a2,EUR,2,MI,R,2,2,1,1,4,4,4,4,4,3,2,1,3,2,3,3,3,3,2,3,Dominant or submissive depending on the cat in front of him
483,2021-03-13 16:22:22 UTC,F,More than 10,CHA,3,MI,R,3,1,4,5,4,4,4,4,2,1,1,1,2,3,2,2,4,3,2,2,
484,2021-03-13 16:30:01 UTC,M,More than 10,NR,2,ML,R,3,2,4,4,1,4,4,4,4,4,2,1,1,1,1,2,4,3,2,2,
485,2021-03-13 16:40:37 UTC,F,2a10,EUR,3,MI,R,3,2,3,4,4,4,4,4,3,2,4,1,1,1,1,3,1,3,2,4,
486,2021-03-13 16:43:38 UTC,F,More than 10,EUR,2,ML,R,2,1,4,4,4,2,5,2,1,2,4,4,2,4,4,4,3,3,2,4,
487,2021-03-13 17:10:38 UTC,M,2a10,NR,1,MI,R,3,2,4,2,5,5,5,5,5,2,5,1,4,5,3,5,3,3,2,3,
488,2021-03-13 17:38:47 UTC,F,2a10,RAG,2,ML,R,2,2,4,4,4,3,4,3,3,1,3,1,2,1,1,5,2,3,2,2,
489,2021-03-13 18:05:34 UTC,F,2a10,EUR,1,ML,R,2,2,3,5,1,5,5,5,2,3,4,1,3,5,1,5,1,3,2,3,
49,2021-02-18 14:44:05 UTC,M,Less than 1,EUR,2,ASB,R,0,2,1,4,3,5,4,4,5,5,1,1,1,1,1,4,3,NSP,0,0,
490,2021-03-13 18:08:19 UTC,F,2a10,NR,1,ML,R,1,3,5,5,4,5,5,5,5,3,5,1,1,5,1,1,1,3,2,2,
491,2021-03-13 18:26:37 UTC,F,2a10,EUR,2,ML,PU,3,2,4,4,4,4,5,5,5,5,4,2,3,5,4,4,3,3,2,2,
492,2021-03-13 18:36:59 UTC,F,2a10,EUR,2,ML,R,3,3,2,4,2,5,5,4,3,1,2,3,4,2,4,4,3,3,2,3,
493,2021-03-13 18:45:42 UTC,F,2a10,EUR,2,MI,R,2,2,4,4,5,5,5,5,5,2,5,1,1,1,1,1,1,3,2,3,
494,2021-03-13 18:58:19 UTC,M,More than 10,NR,2,ML,R,4,1,4,4,4,5,5,5,2,2,5,4,4,4,4,2,2,3,2,3,
495,2021-03-13 19:04:02 UTC,M,2a10,BEN,1,MI,R,2,2,2,2,4,5,4,4,4,3,2,2,2,3,3,4,2,3,2,3,
496,2021-03-13 19:05:05 UTC,F,2a10,EUR,1,ML,PU,3,1,1,5,1,4,4,5,4,4,4,1,2,4,4,3,1,3,2,4,Living with a female dog
497,2021-03-13 19:15:00 UTC,F,1a2,EUR,4,ML,R,2,2,4,4,4,5,5,5,5,4,2,3,4,1,1,1,4,3,2,1,
498,2021-03-13 20:22:29 UTC,M,2a10,EUR,4,ML,R,3,3,1,4,3,4,4,5,4,3,3,3,5,3,3,3,3,3,2,3,
499,2021-03-13 20:27:26 UTC,M,2a10,EUR,4,ML,R,2,2,2,2,2,4,4,2,3,1,3,5,2,1,4,3,3,3,2,3,
5,2021-03-13 18:55:59 UTC,F,1a2,EUR,1,ASB,U,0,3,2,4,3,4,4,3,4,3,3,1,1,1,1,2,3,NSP,1,1,"My cat lives both indoors and outdoors, depending on where I am. She adapts very easily to the place she lives and adapts her attitude. We are very close and she adapts to my feelings."
50,2021-02-18 14:59:13 UTC,M,1a2,EUR,2,ASB,PU,0,3,1,4,1,4,2,4,5,5,1,3,3,1,5,3,5,NSP,0,0,"It is an ataxic cat, so does not have quite the behavior of a common cat."
500,2021-03-13 20:40:41 UTC,M,2a10,Other,More than 5,MI,R,2,2,3,4,1,5,5,5,5,2,4,2,3,3,4,3,2,3,2,2,
501,2021-03-13 20:51:03 UTC,F,More than 10,EUR,1,MI,R,3,2,4,5,2,4,5,4,4,3,3,2,2,4,3,3,2,3,2,2,
502,2021-03-13 21:23:03 UTC,M,2a10,EUR,1,MI,R,3,2,2,4,3,5,2,3,5,4,2,1,3,2,2,4,4,3,2,2,
503,2021-03-13 21:23:18 UTC,M,2a10,EUR,4,MI,R,2,3,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,3,2,4,
504,2021-03-14 00:05:02 UTC,F,2a10,EUR,4,MI,R,2,2,1,4,5,5,5,5,5,1,5,4,4,5,5,3,1,3,2,3,
505,2021-03-14 01:00:58 UTC,M,1a2,EUR,3,MI,PU,3,3,1,3,1,4,1,3,5,5,1,1,1,1,3,5,5,3,2,4,
506,2021-03-14 03:08:32 UTC,M,2a10,EUR,2,ML,PU,3,1,2,4,2,4,4,4,5,4,2,1,2,2,4,4,2,3,2,2,
507,2021-03-14 04:11:28 UTC,F,2a10,EUR,5,MI,R,3,2,1,1,1,5,5,5,5,5,3,3,5,3,4,3,1,3,2,2,
508,2021-03-14 05:59:11 UTC,M,More than 10,EUR,1,ML,U,2,3,4,3,1,1,1,1,3,1,3,1,5,3,1,1,3,3,2,1,"He is now 15 years old, in very good shape but less active than he used to be. And very wary of people. He was a 3 month old baby I took in and must have been mistreated."
509,2021-03-14 08:13:08 UTC,F,2a10,EUR,More than 5,MI,R,2,3,4,5,1,5,5,4,5,1,3,1,3,1,4,4,2,3,2,3,"Since her accident, she has remained disabled but she has adapted."
51,2021-02-18 19:36:45 UTC,M,Less than 1,MCO,More than 5,MI,R,0,3,1,3,1,5,4,4,5,3,2,1,5,1,4,2,2,NSP,0,0,"He meows a lot to communicate with us. And seeks human contact. Welcomes us when we come home like ""a dog"""
510,2021-03-14 09:13:18 UTC,F,2a10,EUR,1,MI,PU,3,2,3,2,3,5,5,5,4,2,4,1,5,3,2,4,2,3,2,4,
511,2021-03-14 09:19:04 UTC,M,2a10,NR,3,MI,R,3,2,1,4,1,5,5,5,3,3,5,1,3,3,3,3,3,3,2,3,
512,2021-03-14 10:53:56 UTC,M,2a10,EUR,3,MI,R,3,2,1,5,1,4,2,4,5,4,3,3,4,3,2,4,1,3,2,4,He has already brought back a hare that must have been of its weight. He is an outstanding hunter.
513,2021-03-14 10:55:42 UTC,M,2a10,EUR,4,ML,R,2,3,1,3,1,4,4,4,4,1,3,1,1,1,3,4,3,3,2,4,
514,2021-03-14 11:04:40 UTC,F,2a10,EUR,3,MI,R,2,2,5,4,4,5,5,4,5,2,4,1,1,4,1,4,4,3,2,2,
515,2021-03-14 11:21:46 UTC,M,More than 10,EUR,3,ML,R,2,2,1,2,2,4,4,3,4,1,3,3,2,3,4,4,4,3,2,1,
516,2021-03-14 12:42:27 UTC,M,2a10,NSP,More than 5,MI,R,2,2,2,5,3,4,4,4,5,5,3,1,3,1,1,4,5,3,2,2,
